datetime,coin_symbol,price_usd
2025-01-14 19:04:29 UTC,nym,0.0826771144474962
2025-01-14 20:04:16 UTC,nym,0.0825067287371361
2025-01-14 21:04:15 UTC,nym,0.0826512402912681
2025-01-14 22:04:16 UTC,nym,0.08279411491745
2025-01-14 23:09:07 UTC,nym,0.0836858231131283
2025-01-15 00:04:24 UTC,nym,0.0841530436575738
2025-01-15 01:04:15 UTC,nym,0.0825860640835402
2025-01-15 02:04:18 UTC,nym,0.0821437305293481
2025-01-15 03:04:22 UTC,nym,0.0821064704447014
2025-01-15 04:04:34 UTC,nym,0.0820944120192306
2025-01-15 05:04:20 UTC,nym,0.0824365117917618
2025-01-15 06:04:24 UTC,nym,0.0821397914386125
2025-01-15 07:04:31 UTC,nym,0.0821088089657699
2025-01-15 08:04:28 UTC,nym,0.0820972275114534
2025-01-15 09:04:23 UTC,nym,0.0825397631094497
2025-01-15 10:04:26 UTC,nym,0.0827062344999081
2025-01-15 11:04:17 UTC,nym,0.0827157817930071
2025-01-15 12:04:29 UTC,nym,0.08319458596276
2025-01-15 13:04:29 UTC,nym,0.0834146906094876
2025-01-15 14:04:25 UTC,nym,0.0839198642816898
2025-01-15 15:09:17 UTC,nym,0.0837970704797277
2025-01-15 16:09:07 UTC,nym,0.084328433485909
2025-01-15 17:09:08 UTC,nym,0.0869843003259822
2025-01-15 18:04:35 UTC,nym,0.0869216564320594
2025-01-15 19:04:33 UTC,nym,0.0868526126574093
2025-01-15 20:04:31 UTC,nym,0.0887894928183553
2025-01-15 21:04:24 UTC,nym,0.0894296660695953
2025-01-15 22:04:30 UTC,nym,0.0880642509007657
2025-01-15 23:09:02 UTC,nym,0.0875956680799363
2025-01-16 00:04:37 UTC,nym,0.0871949480494102
2025-01-16 01:04:28 UTC,nym,0.0869355999263384
2025-01-16 02:04:34 UTC,nym,0.0873430007138506
2025-01-16 03:04:33 UTC,nym,0.0871095680944954
2025-01-16 04:04:27 UTC,nym,0.0869323659022156
2025-01-16 05:04:27 UTC,nym,0.0869940544110288
2025-01-16 06:04:29 UTC,nym,0.086859762364812
2025-01-16 07:05:34 UTC,nym,0.0868990375903194
2025-01-16 08:04:14 UTC,nym,0.0869938825109897
2025-01-16 09:04:21 UTC,nym,0.0871256232398545
2025-01-16 10:04:13 UTC,nym,0.0870396735181526
2025-01-16 11:04:21 UTC,nym,0.0866910297330792
2025-01-16 12:04:20 UTC,nym,0.086588101883719
2025-01-16 13:04:28 UTC,nym,0.0868406012221205
2025-01-16 14:04:26 UTC,nym,0.0868012094075143
2025-01-16 15:04:23 UTC,nym,0.087023184278848
2025-01-16 16:04:18 UTC,nym,0.085882257484439
2025-01-16 17:08:56 UTC,nym,0.0896062315077602
2025-01-16 18:04:23 UTC,nym,0.0896957510987676
2025-01-16 19:04:21 UTC,nym,0.090284685573402
2025-01-16 20:04:18 UTC,nym,0.08976650290253
2025-01-16 21:04:20 UTC,nym,0.0913318723558456
2025-01-16 22:04:22 UTC,nym,0.0894023648346686
2025-01-16 23:08:54 UTC,nym,0.0900338922406478
2025-01-17 00:04:19 UTC,nym,0.0898202453170186
2025-01-17 01:04:21 UTC,nym,0.0897175067245539
2025-01-17 02:04:18 UTC,nym,0.0898254480341312
2025-01-17 03:04:10 UTC,nym,0.0900386401281663
2025-01-17 04:04:10 UTC,nym,0.0901118742875726
2025-01-17 05:04:13 UTC,nym,0.0900379225757296
2025-01-17 06:04:29 UTC,nym,0.0900341674994603
2025-01-17 07:04:20 UTC,nym,0.0900425195611603
2025-01-17 08:04:24 UTC,nym,0.0897310797310994
2025-01-17 09:09:08 UTC,nym,0.0898802530674326
2025-01-17 10:04:23 UTC,nym,0.0898872068326497
2025-01-17 11:04:16 UTC,nym,0.0899601010593821
2025-01-17 12:04:28 UTC,nym,0.0898809816772319
2025-01-17 13:04:24 UTC,nym,0.0901343957822435
2025-01-17 14:09:02 UTC,nym,0.0896603820801113
2025-01-17 15:04:25 UTC,nym,0.0896663600740294
2025-01-17 16:04:29 UTC,nym,0.0895930055938568
2025-01-17 17:04:31 UTC,nym,0.0897580769790852
2025-01-17 18:04:26 UTC,nym,0.0893722738790957
2025-01-17 19:04:30 UTC,nym,0.0891474918254839
2025-01-17 20:04:26 UTC,nym,0.0891281890164705
2025-01-17 21:04:29 UTC,nym,0.0893815160506271
2025-01-17 22:04:32 UTC,nym,0.0892070628382621
2025-01-17 23:04:30 UTC,nym,0.0892394444310331
2025-01-18 00:04:35 UTC,nym,0.0891813594828449
